Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,nan,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC,Rho,Rho_err,Sc,V,U,W,WD,V_err,U_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg,Nx,Ny,cross_wind,cross_wind_err,CH4_sub,CH4_res,CH4_adj,CH4_adj_err,BG_Samples_CH4,C2H6_sub,C2H6_res,C2H6_adj,C2H6_adj_err,BG_Samples_C2H6
2023-06-06 11:07:46.600000-07:00,1334.062465,2.94,-1.76,2.35,-0.1,20.56,862.0,57.31,,0.0,-0.00583894,-0.0448808,0.00549563,34.0621923,-106.883907,1411.4198199999998,67.4879472,1.73985606,-3.74334538,,,,,,,,,,,,,,,2023-06-06 18:07:46.600000+00:00,1.0224059827825942,0.013753164818225859,2.8944705150376486,2.4807682228504215,1.4912238554012847,-0.09450437,211.01065435394608,0.19436224136530691,0.29452236931696313,,,,,,,,0.991643082648513,-0.12901161434287392,,,,,,,,,,,,
2023-06-06 11:07:46.800000-07:00,1334.262465,2.96,-1.71,2.42,-0.09,20.61,862.0,57.46,,0.0,-0.0120225,-0.0465327,0.00543269,34.0621923,-106.883907,1411.42727,67.4924585,1.73404496,-3.74820819,,,,,,,,,,,,,,,2023-06-06 18:07:46.800000+00:00,1.02223196215644,0.013750224221925872,2.917457532381854,2.4596033353857147,1.5690474453664818,-0.08456730999999999,212.53490399355562,0.19800191746562615,0.2940977909048801,,,,,,,,0.968206496351715,-0.2501523144452927,,,,,,,,,,,,
2023-06-06 11:07:47-07:00,1334.462465,3.58,-0.9,3.46,0.11,21.33,862.02,59.96,,0.0,-0.0106329,-0.0459933,0.00144777,34.0621923,-106.883907,1411.41494,67.4966812,1.73253102,-3.74004192,,1.90465,7.30426,16383.7,31.2349,11816.0,-0.113004,-1.0,12.0,-1249.0,88.0,,0.0,,2023-06-06 18:07:47+00:00,1.0197562771951918,0.013708102428279322,3.539050336322649,2.1097481628922297,2.8414503290042425,0.11144777,233.4064867437233,0.25555215254322633,0.2870637575004385,3.3041020977388897,212.41559644754108,2.4375040680763407,1.6981448482452706,-0.0698343324,0.29382653939295544,0.2104671805565877,0.9743026490854007,-0.2252428644489557,1.1054766257765956,0.2791237587828188,,,,,,,,,,
2023-06-06 11:07:47.200000-07:00,1334.662465,3.24,-3.21,0.47,-0.47,19.26,861.95,52.81,,0.0,-0.00380128,-0.0106163,-0.00197643,34.0621923,-106.883907,1411.4226299999998,67.5004037,1.73504066,-3.74540395,,,,,,,,,,,,,,,2023-06-06 18:07:47.200000+00:00,1.0268918400180052,0.013829865686899033,3.2348689768307928,3.1349038082765337,-0.7979695546294905,-0.47197642999999995,165.7190065684564,0.12312136917831693,0.3090624767706664,,,,,,,,0.9414678913681412,-0.33710266911258024,,,,,,,,,,,,
2023-06-06 11:07:47.400000-07:00,1334.862465,3.94,-0.56,3.9,0.19,21.63,862.03,61.0,,0.0,-0.00201769,-0.00706726,0.000428678,34.0621923,-106.883907,1411.43142,67.50463,1.73040874,-3.73949562,,,,,,,,,,,,,,,2023-06-06 18:07:47.400000+00:00,1.0187302807555543,0.013690635909573487,3.934663128121503,2.002496810976805,3.386972166083834,0.190428678,239.4069305780238,0.2812982222304621,0.28438630247182917,,,,,,,,0.9615788149647813,-0.27452901961528037,,,,,,,,,,,,
2023-06-06 11:07:47.600000-07:00,1335.062465,4.54,-0.07,4.54,0.31,22.08,862.04,62.52,,0.0,-0.00300255,-0.00754025,-0.00151785,34.0621923,-106.883907,1411.4273899999998,67.5072568,1.72913067,-3.73691729,,,,,,,,,,,,,,,2023-06-06 18:07:47.600000+00:00,1.0171892958500304,0.013664500828107481,4.534795427999846,1.7939862349648992,4.164850893197111,0.30848215,246.6963090752219,0.3196547649816784,0.28087514991257645,,,,,,,,0.929051274066881,-0.36995098344876054,,,,,,,,,,,,
2023-06-06 11:07:47.800000-07:00,1335.262465,3.42,-1.06,3.25,0.07,21.18,862.01,59.45,,0.0,-0.00186411,-0.00821892,0.000374993,34.0621923,-106.883907,1411.4287399999998,67.5069866,1.73563981,-3.74149729,,,,,,,,,,,,,,,2023-06-06 18:07:47.800000+00:00,1.020264141799198,0.013716832398863985,3.4117372845898526,2.214497851472983,2.595370987909452,0.07037499300000001,229.52756263123482,0.24350844275819702,0.28832021625365195,,,,,,,,0.9752308793848742,-0.22118935755186095,,,,,,,,,,,,
2023-06-06 11:07:48-07:00,1335.462465,3.26,-1.25,3.01,0.02,21.02,862.01,58.88,,0.0,-0.00333375,-0.00843749,-0.0026259,34.0621924,-106.883907,1411.43545,67.506902,1.74056015,-3.7499763,,1.90208,8.00095,16464.0,31.2407,11780.0,-0.0598597,-1.0,15.0,-1240.0,88.0,,0.0,,2023-06-06 18:07:48+00:00,1.0208190667157016,0.013726200279403415,3.2509086570126775,2.298011672344989,2.2994672100306537,0.0173741,225.018139542488,0.22996756332236265,0.2899598685641392,3.8547001898510502,236.57799022106897,2.0475911148300763,3.2222972643603875,0.1641816586,0.285342918829619,0.273880788450542,0.9300361455200193,-0.3674680503475988,2.244428612589763,0.24956769103715518,,,,,,,,,,
2023-06-06 11:07:48.200000-07:00,1335.662465,3.94,-0.56,3.9,0.19,21.63,862.03,61.0,,0.0,-0.00169542,-0.00866783,-0.00110507,34.0621923,-106.883907,1411.4270299999998,67.5062455,1.74162698,-3.75104153,,,,,,,,,,,,,,,2023-06-06 18:07:48.200000+00:00,1.0187302807555543,0.013690635909573487,3.934126437760012,2.0008006849179387,3.387351095991407,0.18889493,239.43100281428266,0.2812983622381087,0.28438180959515624,,,,,,,,0.9814024633663534,-0.19196146722312094,,,,,,,,,,,,
2023-06-06 11:07:48.400000-07:00,1335.862465,4.14,-0.39,4.13,0.24,21.79,862.03,61.53,,0.0,-0.00217124,-0.00968028,-0.00421788,34.0621923,-106.883907,1411.42141,67.5071287,1.75299712,-3.7640785,,,,,,,,,,,,,,,2023-06-06 18:07:48.400000+00:00,1.0181776366756705,0.013681317402828045,4.141933141892862,1.9306591304495708,3.6644461346733124,0.23578211999999998,242.21693704211745,0.29497480895236283,0.28317754982257126,,,,,,,,0.9757568232885353,-0.2188575376948807,,,,,,,,,,,,
2023-06-06 11:07:48.600000-07:00,1336.062465,5.12,0.37,5.11,0.42,22.47,862.06,63.87,,0.0,-0.00188139,-0.00948609,0.00074156,34.0621923,-106.883907,1411.4391099999998,67.5068772,1.74433399,-3.7529906,,,,,,,,,,,,,,,2023-06-06 18:07:48.600000+00:00,1.015870925915597,0.013641978044071867,5.118612306324787,1.6036071518349821,4.860929545369204,0.42074155999999996,251.74242067521595,0.3544739686134374,0.27799758099625915,,,,,,,,0.9808941569738294,-0.19454216204874597,,,,,,,,,,,,
2023-06-06 11:07:48.800000-07:00,1336.262465,3.76,-0.73,3.69,0.15,21.49,862.02,60.49,,0.0,-0.0031479,-0.0100338,-0.00052167,34.0621923,-106.883907,1411.45364,67.5093352,1.75195698,-3.76516,,,,,,,,,,,,,,,2023-06-06 18:07:48.800000+00:00,1.0192025132651374,0.013698759688608382,3.753337532174481,2.0759901653041593,3.1269485867199722,0.14947833,236.4197016657397,0.26893762067981053,0.2857512782022416,,,,,,,,0.9541453692300297,-0.2993436392791574,,,,,,,,,,,,
2023-06-06 11:07:49-07:00,1336.462465,3.11,-1.45,2.75,-0.03,20.84,862.0,58.26,,0.0,-0.0023142,-0.00888745,0.00250775,34.0621923,-106.883907,1411.46841,67.5089166,1.74065033,-3.74782231,,1.90261,7.84654,16589.1,31.2483,11812.0,-0.0693435,-1.0,13.0,-1264.0,88.0,,0.0,,2023-06-06 18:07:49+00:00,1.021432229678138,0.01373671396305073,3.100545031753287,2.382808247450438,1.9838357668446653,-0.02749225,219.779481773918,0.21562782632954688,0.291677882648207,3.8382276080926205,234.64632288302897,2.0701755959483874,3.143187008211729,0.15243002788999999,0.28591551056930575,0.2706218914000796,0.9677306102251082,-0.2519870354469446,2.5201008702307224,0.268311427494396,,,,,,,,,,
2023-06-06 11:07:49.200000-07:00,1336.662465,3.29,-1.22,3.06,0.03,21.05,862.01,58.98,,0.0,-0.00269259,-0.00926495,-0.000573299,34.0621923,-106.883907,1411.4686499999998,67.512642,1.74389423,-3.7520212,,,,,,,,,,,,,,,2023-06-06 18:07:49.200000+00:00,1.020714972317328,0.013724442808833606,3.2858492869025975,2.2883585620916205,2.3580120075055344,0.029426701,225.85885305084162,0.2327714964634712,0.2897748634078535,,,,,,,,0.9602694350761543,-0.279074563617904,,,,,,,,,,,,
2023-06-06 11:07:49.400000-07:00,1336.862465,3.94,-0.56,3.9,0.19,21.63,862.03,61.0,,0.0,-0.0029113,-0.00922999,-4.20155e-06,34.0621923,-106.883907,1411.46536,67.5083532,1.73967346,-3.74713441,,,,,,,,,,,,,,,2023-06-06 18:07:49.400000+00:00,1.0187302807555543,0.013690635909573487,3.932793883307953,2.000113853060738,3.386209134619269,0.18999579845,239.43115724942962,0.2812985449141319,0.2843759475919674,,,,,,,,0.9536844880395197,-0.300808738690882,,,,,,,,,,,,
2023-06-06 11:07:49.600000-07:00,1337.062465,5.78,0.84,5.72,0.54,22.89,862.07,65.32,,0.0,-0.00268961,-0.0090018,-0.00253482,34.0621923,-106.883907,1411.4734099999998,67.5079952,1.74304414,-3.75940213,,,,,,,,,,,,,,,2023-06-06 18:07:49.600000+00:00,1.0144414497089955,0.013617761006085876,5.7765481065056665,1.403106330168912,5.603552502922956,0.53746518,255.94241176850724,0.39222695691158976,0.27524806966588483,,,,,,,,0.9581458875082184,-0.2862803839788688,,,,,,,,,,,,
2023-06-06 11:07:49.800000-07:00,1337.262465,3.41,-1.07,3.24,0.07,21.18,862.01,59.42,,0.0,-0.00246936,-0.00915243,0.000208338,34.0621923,-106.883907,1411.4781699999999,67.5035241,1.74224474,-3.7462279,,,,,,,,,,,,,,,2023-06-06 18:07:49.800000+00:00,1.020264141799198,0.013716832398863985,3.4042678456365896,2.2191340582122936,2.5815661131409016,0.07020833800000001,229.31739297736502,0.24293669082055094,0.2884336030139576,,,,,,,,0.9654767468669863,-0.26048925363465836,,,,,,,,,,,,
2023-06-06 11:07:50-07:00,1337.462465,2.91,-1.82,2.28,-0.12,20.51,861.99,57.12,,0.0,-0.00246023,-0.00858886,-0.000844581,34.0621923,-106.883907,1411.48293,67.5040936,1.7438384,-3.75508855,,1.89964,7.30411,16757.7,31.2521,11781.0,0.0608884,-1.0,19.0,-1259.0,88.0,,0.0,,2023-06-06 18:07:50+00:00,1.0225681997902119,0.013756065792673395,2.9086201985034186,2.5452893712105227,1.4076837272430223,-0.12084458099999999,208.94498483831123,0.19079836788551444,0.2951033113455309,3.6180897755569448,216.73642432565194,2.3249352893518216,2.2045880151853576,0.007445551399999995,0.2915265723561372,0.23244259370367243,0.9613383497661505,-0.2753698917254653,1.4791378255350003,0.2699964610103249,,,,,,,,,,
2023-06-06 11:07:50.200000-07:00,1337.662465,3.0,-1.63,2.52,-0.07,20.67,862.0,57.7,,0.0,-0.0020903,-0.00882189,0.00273006,34.0621922,-106.883907,1411.4933099999998,67.5065882,1.74419314,-3.74398922,,,,,,,,,,,,,,,2023-06-06 18:07:50.200000+00:00,1.0220232155846294,0.013746697196964848,2.992770265202863,2.461267999177573,1.7025961636591458,-0.06726994,214.6737682079708,0.20327734594081545,0.2933106306853632,,,,,,,,0.9730578966218417,-0.2305609026306871,,,,,,,,,,,,
2023-06-06 11:07:50.400000-07:00,1337.862465,3.01,-2.88,0.9,-0.38,19.55,861.96,53.84,,0.0,-0.00234541,-0.00935657,-0.00233124,34.0621922,-106.883907,1411.4895299999998,67.5099843,1.75754215,-3.76886528,,,,,,,,,,,,,,,2023-06-06 18:07:50.400000+00:00,1.025886322488374,0.013812675337225586,3.008242461936186,2.9958786879898063,-0.27245843103923617,-0.38233124,174.80356383610552,0.13297360695989166,0.3055372470699495,,,,,,,,0.9699894256241446,-0.24314710398715855,,,,,,,,,,,,
2023-06-06 11:07:50.600000-07:00,1338.062465,4.12,-0.41,4.1,0.23,21.77,862.03,61.47,,0.0,-0.00120035,-0.00952166,-0.000552888,34.0621922,-106.883907,1411.4851299999998,67.5119503,1.74346189,-3.7473021,,,,,,,,,,,,,,,2023-06-06 18:07:50.600000+00:00,1.0182466843927924,0.013682481509159704,4.114899288613729,1.937513652211375,3.6302117022190745,0.229447112,241.9103037069426,0.29318303805348156,0.28328402079145854,,,,,,,,0.9921472587096611,-0.12507524549208246,,,,,,,,,,,,
2023-06-06 11:07:50.800000-07:00,1338.262465,2.83,-2.13,1.87,-0.2,20.23,861.98,56.15,,0.0,-0.00233657,-0.00902639,-0.00390733,34.0621922,-106.883907,1411.48354,67.5094444,1.74513695,-3.75669796,,,,,,,,,,,,,,,2023-06-06 18:07:50.800000+00:00,1.0235322581556732,0.013772522915026592,2.8250980269817134,2.674304577148398,0.9106447664699423,-0.20390733,198.8045545135558,0.1707248394443633,0.29795235841239665,,,,,,,,0.9680907619725881,-0.25059983356605336,,,,,,,,,,,,
2023-06-06 11:07:51-07:00,1338.462465,2.85,-2.0,2.04,-0.17,20.34,861.99,56.55,,0.0,-0.00056014,-0.0080244,0.000791481,34.0621922,-106.883907,1411.49893,67.5147487,1.74526693,-3.74438793,,1.89965,7.98063,16887.2,31.2573,11818.0,0.0757151,-1.0,14.0,-1251.0,88.0,,0.0,,2023-06-06 18:07:51+00:00,1.0231605081958282,0.013766077710417336,2.849251022661325,2.6201206449806533,1.1194637983797293,-0.169208519,203.13491513814427,0.17884978202493332,0.296711260224409,3.120841889811095,205.87445970577875,2.5466358023191424,1.3782481443361942,-0.1271430154,0.2955053088134006,0.19340133605156098,0.9975725268243493,-0.06963514719797032,1.197567124982313,0.2940738830611411,,,,,,,,,,
2023-06-06 11:07:51.200000-07:00,1338.662465,2.95,-2.75,1.06,-0.35,19.66,861.97,54.22,,0.0,-0.00185149,-0.00993219,-0.00101735,34.0621922,-106.883907,1411.4938,67.5212498,1.76296739,-3.7685119,,,,,,,,,,,,,,,2023-06-06 18:07:51.200000+00:00,1.0255128248523933,0.013806191826614893,2.937335761850582,2.9364078591419327,-0.07382589393858978,-0.35101734999999995,178.55979773860167,0.13795109891006133,0.3040815393906358,,,,,,,,0.9830651892241072,-0.18325619699145293,,,,,,,,,,,,
2023-06-06 11:07:51.400000-07:00,1338.862465,2.89,-1.88,2.19,-0.14,20.45,861.99,56.92,,0.0,-0.000569787,-0.00939572,-0.00102899,34.0621922,-106.883907,1411.48013,67.5325983,1.76865567,-3.77107493,,,,,,,,,,,,,,,2023-06-06 18:07:51.400000+00:00,1.0227771714931664,0.013759597716187073,2.8776253489481256,2.5648322781133532,1.3047463485508157,-0.14102899000000002,206.96272743164934,0.18629792182496543,0.29549736524810305,,,,,,,,0.9981662543898107,-0.06053204603692021,,,,,,,,,,,,
2023-06-06 11:07:51.600000-07:00,1339.062465,4.42,-0.17,4.41,0.29,21.99,862.04,62.22,,0.0,-0.00158349,-0.00968134,-0.00318313,34.0621922,-106.883907,1411.48208,67.5359858,1.76686173,-3.77510066,,,,,,,,,,,,,,,2023-06-06 18:07:51.600000+00:00,1.017499477582857,0.013669727776975832,4.4078028428409235,1.8324936595474195,4.00882687192588,0.28681687,245.434163507142,0.3117820163072053,0.2814831108978116,,,,,,,,0.9868864277066408,-0.16141616650269336,,,,,,,,,,,,
2023-06-06 11:07:51.800000-07:00,1339.262465,2.84,-2.08,1.93,-0.18,20.27,861.99,56.31,,0.0,-0.00115263,-0.00949816,9.95618e-05,34.0621922,-106.883907,1411.48086,67.537697,1.75571477,-3.76029753,,,,,,,,,,,,,,,2023-06-06 18:07:51.800000+00:00,1.0234045993810703,0.013770204581431654,2.8281777508945845,2.650100263045666,0.9877033899204973,-0.17990043819999998,200.44063377263006,0.17361251819216375,0.2973729773809512,,,,,,,,0.992717068701727,-0.12046917243946896,,,,,,,,,,,,
2023-06-06 11:07:52-07:00,1339.462465,2.87,-2.52,1.36,-0.3,19.87,861.97,54.93,,0.0,-0.00240228,-0.00983239,-0.000834588,34.0621922,-106.883907,1411.4851299999998,67.5383874,1.75492188,-3.75973368,,1.89695,7.32325,17026.8,31.2609,11782.0,0.240017,-1.0,16.0,-1247.0,88.0,,0.0,,2023-06-06 18:07:52+00:00,1.0247778658283708,0.013793752843148696,2.8535374639934163,2.838597148225777,0.29162010990064346,-0.300834588,185.86563990931757,0.14880501288031903,0.3017121522093587,3.4814711781500094,219.99365307206307,2.3104405901011638,2.2443649389456177,0.01186908476,0.290698986731522,0.23135170397501495,0.9714261899954296,-0.23734185764623042,1.6318706199634034,0.2746329652999065,,,,,,,,,,
2023-06-06 11:07:52.200000-07:00,1339.662465,3.94,-0.57,3.9,0.19,21.63,862.03,60.99,,0.0,-0.00151044,-0.00964853,0.00198155,34.0621922,-106.883907,1411.4887899999999,67.5399776,1.75513018,-3.76048918,,,,,,,,,,,,,,,2023-06-06 18:07:52.200000+00:00,1.0187302807555543,0.013690635909573487,3.9352063202931267,2.0070658455995307,3.384898148349934,0.19198155,239.33429778572253,0.2813012874238282,0.28445142946573654,,,,,,,,0.9879673688668159,-0.15466246491757757,,,,,,,,,,,,
2023-06-06 11:07:52.400000-07:00,1339.862465,3.39,-1.09,3.21,0.06,21.16,862.01,59.36,,0.0,-0.00130949,-0.00971981,0.00128203,34.0621922,-106.883907,1411.49282,67.5399306,1.76347884,-3.7652999,,,,,,,,,,,,,,,2023-06-06 18:07:52.400000+00:00,1.020333474417308,0.013718002671367186,3.382631512727998,2.223946034087425,2.5487761746311333,0.06128203,228.89353038550328,0.24125768507155834,0.28847526370375204,,,,,,,,0.9910464462046393,-0.1335175698743613,,,,,,,,,,,,
2023-06-06 11:07:52.600000-07:00,1340.062465,4.24,-0.31,4.23,0.26,21.86,862.04,61.79,,0.0,-0.0019958,-0.00950838,0.00302157,34.0621922,-106.883907,1411.5035599999999,67.54667,1.75254842,-3.75819271,,,,,,,,,,,,,,,2023-06-06 18:07:52.600000+00:00,1.0179478519840157,0.013677285013089669,4.235302985739899,1.8925579423334504,3.7889333348487257,0.26302157,243.45804427862058,0.3009534853685079,0.2824584869309491,,,,,,,,0.9786733616307798,-0.2054226161704426,,,,,,,,,,,,
2023-06-06 11:07:52.800000-07:00,1340.262465,4.64,0.01,4.64,0.33,22.14,862.05,62.76,,0.0,-0.0020471,-0.00916761,0.00204532,34.0621922,-106.883907,1411.5101599999998,67.5440579,1.74808303,-3.75445968,,,,,,,,,,,,,,,2023-06-06 18:07:52.800000+00:00,1.0169944104659374,0.013661058746679913,4.6346401085145255,1.7539448974037746,4.289937788863936,0.33204532000000003,247.7627577126734,0.32570538749451294,0.28020020237915183,,,,,,,,0.9759644146142221,-0.21792994609901303,,,,,,,,,,,,
2023-06-06 11:07:53-07:00,1340.462465,3.73,-0.75,3.65,0.14,21.46,862.02,60.4,,0.0,-0.00259211,-0.00939684,0.00226965,34.0621921,-106.883907,1411.51333,67.5487105,1.7510562,-3.75808148,,1.89898,7.82867,17052.7,31.2656,11825.0,0.385215,-1.0,13.0,-1253.0,88.0,,0.0,,2023-06-06 18:07:53+00:00,1.0193062981855339,0.013700510463694601,3.7188530229883003,2.0776837177624197,3.084331074241893,0.14226965000000003,236.03479146625017,0.26661040631644894,0.2857024698666477,3.80451467178041,232.36549747124786,2.100828023905537,3.0146926148597695,0.13535419259999998,0.28646908606426547,0.26515155270745766,0.9639958193113392,-0.26591739384677343,2.3475043641963595,0.2668717134641627,,,,,,,,,,
2023-06-06 11:07:53.200000-07:00,1340.662465,2.84,-2.07,1.95,-0.18,20.28,861.99,56.35,,0.0,-0.00123007,-0.0084433,-0.000776593,34.0621922,-106.883907,1411.51235,67.5530485,1.75035088,-3.75569433,,,,,,,,,,,,,,,2023-06-06 18:07:53.200000+00:00,1.023369722081565,0.013769614874110955,2.835507621896795,2.6492843022022705,1.0106414596381093,-0.18077659299999999,200.88071067980496,0.174596327056801,0.2973056300024966,,,,,,,,0.9895537997604107,-0.14416406410660415,,,,,,,,,,,,
2023-06-06 11:07:53.400000-07:00,1340.862465,3.61,-0.87,3.5,0.12,21.36,862.02,60.04,,0.0,-0.0030403,-0.00976681,0.000211016,34.0621922,-106.883907,1411.51748,67.5539288,1.75015451,-3.75738459,,,,,,,,,,,,,,,2023-06-06 18:07:53.400000+00:00,1.0196524006262608,0.013706349675565214,3.5982696197625312,2.1306692598257713,2.899619416706181,0.12021101599999999,233.69118321889033,0.25789215730101767,0.286678641142082,,,,,,,,0.9548085992189734,-0.29722136339351823,,,,,,,,,,,,
2023-06-06 11:07:53.600000-07:00,1341.062465,4.33,-0.24,4.32,0.27,21.93,862.04,62.0,,0.0,-0.0018866,-0.00898588,-0.00238606,34.0621922,-106.883907,1411.5080799999998,67.5576545,1.74487315,-3.75628042,,,,,,,,,,,,,,,2023-06-06 18:07:53.600000+00:00,1.0177063705225853,0.013673214674251947,4.321080785457747,1.862012958444533,3.899313644352911,0.26761394,244.47443945566263,0.3063544046881214,0.2819199938468473,,,,,,,,0.9786630199876847,-0.2054718796054213,,,,,,,,,,,,
2023-06-06 11:07:53.800000-07:00,1341.262465,3.19,-1.34,2.9,-0.0,20.94,862.01,58.6,,0.0,-0.00327371,-0.00995183,-0.000939167,34.0621921,-106.883907,1411.50784,67.5625525,1.75723006,-3.76546503,,,,,,,,,,,,,,,2023-06-06 18:07:53.800000+00:00,1.021096755604604,0.013730889110442781,3.1850943426463103,2.335462077968702,2.1657430258291592,-0.000939167,222.84067136505206,0.22391287925491685,0.2906455940315962,,,,,,,,0.9499234748219145,-0.3124826266886841,,,,,,,,,,,,
2023-06-06 11:07:54-07:00,1341.462465,2.83,-2.21,1.77,-0.22,20.16,861.98,55.91,,0.0,-0.00186077,-0.00894429,-0.00249275,34.0621921,-106.883907,1411.50833,67.5616349,1.74784616,-3.75777432,,1.89386,7.1557,16972.1,31.2692,11762.0,0.508439,-1.0,14.0,-1244.0,88.0,,0.0,,2023-06-06 18:07:54+00:00,1.0237765296025072,0.013776653722419274,2.8223232011549233,2.709328249507742,0.790600207561753,-0.22249275,196.26760012107883,0.16623840024485417,0.298656771634351,3.755804792000075,228.49382076332273,2.154310049579682,2.832058051476808,0.10205151059999999,0.2876585232371072,0.25754634550378247,0.979037724356507,-0.20367899814863608,2.3339039573634497,0.2759319023408105,,,,,,,,,,
2023-06-06 11:07:54.200000-07:00,1341.662465,5.13,0.37,5.12,0.43,22.48,862.06,63.9,,0.0,-0.0035978,-0.0101635,-0.00154763,34.0621922,-106.883907,1411.5056399999999,67.5633954,1.75206132,-3.75503379,,,,,,,,,,,,,,,2023-06-06 18:07:54.200000+00:00,1.0158365629982369,0.013641399471682067,5.126751217981264,1.6019487512906427,4.870044994587906,0.42845236999999997,251.79193735202878,0.35503897906461107,0.2778828459602593,,,,,,,,0.9426789621847846,-0.3337010252519722,,,,,,,,,,,,
2023-06-06 11:07:54.400000-07:00,1341.862465,3.33,-1.17,3.12,0.04,21.09,862.01,59.13,,0.0,-0.00268277,-0.00942742,-0.00237684,34.0621922,-106.883907,1411.50381,67.5631691,1.75352649,-3.7671074,,,,,,,,,,,,,,,2023-06-06 18:07:54.400000+00:00,1.0205762128050502,0.01372210022791639,3.3237744127601307,2.2627982106867885,2.434588385052311,0.03762316,227.09445552279138,0.236187064266409,0.28918741071248233,,,,,,,,0.9618138870232679,-0.27370430528070355,,,,,,,,,,,,
2023-06-06 11:07:54.600000-07:00,1342.062465,3.33,-1.16,3.12,0.04,21.1,862.01,59.15,,0.0,-0.00251928,-0.00984651,-0.00210482,34.0621922,-106.883907,1411.5104,67.5660326,1.76535176,-3.77627587,,,,,,,,,,,,,,,2023-06-06 18:07:54.600000+00:00,1.0205415288216073,0.013721514709996205,3.3201265945599534,2.2530141095597225,2.4386816163716585,0.03789518,227.2662203792377,0.23618941325599108,0.2889988705152082,,,,,,,,0.9687931280094779,-0.24787068225510517,,,,,,,,,,,,
2023-06-06 11:07:54.800000-07:00,1342.262465,3.76,-0.73,3.68,0.15,21.48,862.02,60.48,,0.0,-0.00365303,-0.00957356,-0.00131733,34.0621922,-106.883907,1411.5122299999998,67.5641551,1.75112578,-3.76281518,,,,,,,,,,,,,,,2023-06-06 18:07:54.800000+00:00,1.0192371058902356,0.013699343229638821,3.7433645785814376,2.069638125882692,3.11919483137411,0.14868267,236.43505836686296,0.26836779979908854,0.28553224452516224,,,,,,,,0.9342941153369771,-0.3565031641468211,,,,,,,,,,,,
2023-06-06 11:07:55-07:00,1342.462465,5.03,0.3,5.02,0.41,22.41,862.05,63.67,,0.0,-0.00149104,-0.00945387,-0.000393693,34.0621922,-106.883907,1411.51956,67.5671573,1.75628806,-3.76024448,,1.89883,6.70126,16635.9,31.274,11825.0,0.54875,-1.0,13.0,-1269.0,88.0,,0.0,,2023-06-06 18:07:55+00:00,1.0160653656329903,0.013645410341314458,5.024473681362625,1.6288812801385795,4.75311282739215,0.409606307,251.08352565264775,0.3488939544448872,0.27825931046021507,3.9017795677049323,236.94868201041567,2.0268722941221897,3.2788355097479793,0.17294909819999998,0.2849489584462449,0.2766239161131911,0.987789933155316,-0.1557916812831041,2.9230308665537947,0.27811400120991664,,,,,,,,,,
2023-06-06 11:07:55.200000-07:00,1342.662465,4.04,-0.48,4.01,0.21,21.71,862.03,61.26,,0.0,-0.00308197,-0.00951972,0.000503404,34.0621922,-106.883907,1411.53054,67.5647036,1.75561634,-3.7633247,,,,,,,,,,,,,,,2023-06-06 18:07:55.200000+00:00,1.0184538837452428,0.013685975039759407,4.031289867627452,1.9645254480569077,3.520218425150997,0.210503404,240.83545980195157,0.2878220421737902,0.28365904293007,,,,,,,,0.9513841882992847,-0.3080066983916277,,,,,,,,,,,,
2023-06-06 11:07:55.400000-07:00,1342.862465,3.4,-1.08,3.22,0.06,21.16,862.01,59.38,,0.0,-0.00130971,-0.00863942,-0.00194207,34.0621922,-106.883907,1411.5365199999999,67.5690477,1.76211142,-3.76328149,,,,,,,,,,,,,,,2023-06-06 18:07:55.400000+00:00,1.020333474417308,0.013718002671367186,3.3896431163931946,2.218302506973046,2.562969848450985,0.05805793,229.12314585137847,0.24184637089219863,0.2882953238005691,,,,,,,,0.9887035176341441,-0.1498844695686303,,,,,,,,,,,,
2023-06-06 11:07:55.600000-07:00,1343.062465,4.56,-0.05,4.56,0.32,22.09,862.04,62.58,,0.0,-0.00415526,-0.0106894,-0.000438061,34.0621922,-106.883907,1411.55557,67.5743646,1.76459571,-3.77645256,,,,,,,,,,,,,,,2023-06-06 18:07:55.600000+00:00,1.0171548428864805,0.013663920307471954,4.552272178054228,1.7750964146150014,4.191922554378546,0.319561939,247.04946079239795,0.3208363169822148,0.28050549506561334,,,,,,,,0.932055585729363,-0.36231531172542797,,,,,,,,,,,,
2023-06-06 11:07:55.800000-07:00,1343.262465,6.65,1.44,6.49,0.69,23.43,862.09,67.18,,0.0,-0.00176722,-0.0101449,0.00278189,34.0621922,-106.883907,1411.57168,67.5706445,1.7661647,-3.78246339,,,,,,,,,,,,,,,2023-06-06 18:07:55.800000+00:00,1.012617890880084,0.013586781699649232,6.64435293504957,1.1350108082009622,6.546692018933595,0.6927818899999999,260.1643046093483,0.44029591815099833,0.27201634413891,,,,,,,,0.9851643492046428,-0.17161353401230506,,,,,,,,,,,,
